valid_time_utc,lead_hour,variable,status,n,rmse,bias,mae,p95_abs,p99_abs,max_abs,corr,finite_fraction,cpu_shape,gpu_shape,reason,cpu_file,gpu_file
2026-04-29T21:00:00+00:00,3,U10,OK,8344,2.148192421957451,0.24545097410578368,1.6112281369924708,4.502095901314164,6.8597827339172355,9.126770973205566,0.3806809180224583,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T21:00:00+00:00,3,V10,OK,8344,3.4141886950772,0.8231731304467174,2.9177841708489605,5.960732962191105,6.798359541892992,12.212340384721756,0.7195721709070928,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T21:00:00+00:00,3,PSFC,OK,8344,228.88726763978943,126.34240266209252,193.62115086439357,418.9882812499999,476.631640625,511.328125,0.9971775104341796,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T21:00:00+00:00,3,RAINNC,OK,8344,0.00045767809607957143,1.5011296821243576e-05,1.5011296821243576e-05,0.0,0.0,0.027475394308567047,,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T21:00:00+00:00,3,T,OK,367136,1.941837267121339,-0.2720530687084612,1.4239693840909293,4.092475891113281,5.410121154785177,8.828643798828125,0.9995288171190883,1.0,"[44, 56, 149]","[44, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T21:00:00+00:00,3,U,OK,369600,3.082609890659678,0.8932421926057184,2.288915118787487,6.177907419204712,10.454594516754154,16.71549701690674,0.9459261117441856,1.0,"[44, 56, 150]","[44, 56, 150]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T21:00:00+00:00,3,V,OK,373692,10.107730275367786,-6.431726744290959,7.7102677064738625,20.329389393329624,24.06028022289277,39.002952575683594,-0.055908201662655053,1.0,"[44, 57, 149]","[44, 57, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T21:00:00+00:00,3,W,OK,375480,0.145292306809786,-0.015049332196769148,0.09793124547415395,0.27279414923395956,0.4657054207846526,2.2832740247249603,0.22614068278143107,1.0,"[45, 56, 149]","[45, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_21:00:00
2026-04-29T22:00:00+00:00,4,T2,OK,8344,1.150618568547989,0.34477738246021655,0.4557051800355701,2.9993194580078124,5.627693481445309,6.9896240234375,0.8358578695087356,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T22:00:00+00:00,4,U10,OK,8344,2.044873179701491,-0.013995829527436538,1.4068288201021582,3.951668286323546,7.114237509965884,17.816505193710327,0.37664780941989645,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
2026-04-29T22:00:00+00:00,4,V10,OK,8344,6.010102346994333,5.497441087769675,5.636445360509065,8.66697740405798,11.153781844377503,17.51229740679264,0.20846554256086094,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_22:00:00
