timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/28 17:03:23.518, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:23.718, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:23.919, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:24.119, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:24.319, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:24.521, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:24.721, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:24.921, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:25.121, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:25.321, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:25.522, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:25.722, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:25.922, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:26.122, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:26.322, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:26.523, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:26.723, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:26.925, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:27.125, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:27.326, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:27.526, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:27.726, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:27.926, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:28.126, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:28.327, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:28.527, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:28.727, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:28.927, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:29.128, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:29.329, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:29.530, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:29.730, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:29.930, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:30.130, 3356 MiB, 28756 MiB, 2 %
2026/05/28 17:03:30.330, 3356 MiB, 28756 MiB, 2 %
2026/05/28 17:03:30.530, 3356 MiB, 28756 MiB, 2 %
2026/05/28 17:03:30.730, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:30.930, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:31.131, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:31.331, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:31.531, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:31.731, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:31.931, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:32.132, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:32.332, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:32.532, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:32.732, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:32.932, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:33.132, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:33.332, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:33.532, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:33.733, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:33.933, 3356 MiB, 28756 MiB, 4 %
2026/05/28 17:03:34.133, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:34.333, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:34.533, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:34.734, 3356 MiB, 28756 MiB, 3 %
2026/05/28 17:03:34.934, 3356 MiB, 28756 MiB, 3 %
2026/05/28 17:03:35.134, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:35.334, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:35.535, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:35.735, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:35.935, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:36.135, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:36.336, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:36.536, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:36.736, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:36.936, 3356 MiB, 28756 MiB, 0 %
2026/05/28 17:03:37.136, 3356 MiB, 28756 MiB, 1 %
2026/05/28 17:03:37.337, 3356 MiB, 28756 MiB, 1 %
2026/05/28 17:03:37.537, 3356 MiB, 28756 MiB, 1 %
2026/05/28 17:03:37.737, 3373 MiB, 28739 MiB, 0 %
2026/05/28 17:03:37.938, 3895 MiB, 28216 MiB, 0 %
2026/05/28 17:03:38.138, 3895 MiB, 28216 MiB, 0 %
2026/05/28 17:03:38.338, 3895 MiB, 28216 MiB, 0 %
2026/05/28 17:03:38.538, 3951 MiB, 28160 MiB, 0 %
2026/05/28 17:03:38.739, 4015 MiB, 28096 MiB, 1 %
2026/05/28 17:03:38.939, 4015 MiB, 28096 MiB, 1 %
2026/05/28 17:03:39.143, 4015 MiB, 28096 MiB, 0 %
2026/05/28 17:03:39.343, 4015 MiB, 28096 MiB, 0 %
2026/05/28 17:03:39.543, 4015 MiB, 28096 MiB, 0 %
2026/05/28 17:03:39.743, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:39.944, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:40.144, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:40.345, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:40.545, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:40.745, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:40.946, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:41.146, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:41.346, 4019 MiB, 28092 MiB, 0 %
2026/05/28 17:03:41.546, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:41.746, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:41.947, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:42.151, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:42.351, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:42.551, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:42.751, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:42.952, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:43.152, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:43.352, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:43.552, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:43.752, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:43.952, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:44.152, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:44.352, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:44.552, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:44.753, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:44.953, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:45.153, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:45.353, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:45.553, 4147 MiB, 27964 MiB, 0 %
2026/05/28 17:03:45.753, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:45.953, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:46.153, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:46.357, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:46.557, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:46.757, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:46.959, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:47.159, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:47.359, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:47.560, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:47.760, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:47.960, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:48.160, 4403 MiB, 27708 MiB, 0 %
2026/05/28 17:03:48.362, 4420 MiB, 27692 MiB, 0 %
2026/05/28 17:03:48.563, 4943 MiB, 27169 MiB, 2 %
2026/05/28 17:03:48.763, 4943 MiB, 27169 MiB, 2 %
2026/05/28 17:03:48.963, 4943 MiB, 27169 MiB, 2 %
2026/05/28 17:03:49.163, 4967 MiB, 27145 MiB, 0 %
2026/05/28 17:03:49.363, 5063 MiB, 27049 MiB, 0 %
2026/05/28 17:03:49.564, 5063 MiB, 27049 MiB, 0 %
2026/05/28 17:03:49.764, 5063 MiB, 27049 MiB, 0 %
2026/05/28 17:03:49.964, 5063 MiB, 27049 MiB, 0 %
2026/05/28 17:03:50.164, 5063 MiB, 27049 MiB, 0 %
2026/05/28 17:03:50.365, 5067 MiB, 27045 MiB, 0 %
2026/05/28 17:03:50.565, 5067 MiB, 27045 MiB, 0 %
2026/05/28 17:03:50.765, 5067 MiB, 27045 MiB, 0 %
2026/05/28 17:03:50.965, 5067 MiB, 27045 MiB, 0 %
2026/05/28 17:03:51.165, 5067 MiB, 27045 MiB, 1 %
2026/05/28 17:03:51.365, 5067 MiB, 27045 MiB, 1 %
2026/05/28 17:03:51.566, 5067 MiB, 27045 MiB, 0 %
2026/05/28 17:03:51.766, 5067 MiB, 27045 MiB, 0 %
2026/05/28 17:03:51.968, 5067 MiB, 27045 MiB, 0 %
2026/05/28 17:03:52.168, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:52.369, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:52.572, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:52.772, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:52.972, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:53.172, 5197 MiB, 26915 MiB, 1 %
2026/05/28 17:03:53.372, 5197 MiB, 26915 MiB, 1 %
2026/05/28 17:03:53.572, 5197 MiB, 26915 MiB, 1 %
2026/05/28 17:03:53.772, 5197 MiB, 26915 MiB, 1 %
2026/05/28 17:03:53.973, 5197 MiB, 26915 MiB, 1 %
2026/05/28 17:03:54.173, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:54.373, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:54.573, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:54.782, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:54.982, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:55.182, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:55.382, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:55.582, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:55.783, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:55.983, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:56.183, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:56.383, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:56.583, 5197 MiB, 26915 MiB, 0 %
2026/05/28 17:03:56.784, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:56.984, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:57.184, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:57.385, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:57.585, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:57.785, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:57.985, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:58.185, 5453 MiB, 26659 MiB, 1 %
2026/05/28 17:03:58.385, 5453 MiB, 26659 MiB, 1 %
2026/05/28 17:03:58.586, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:58.786, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:58.986, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:59.186, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:59.387, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:59.588, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:59.788, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:03:59.990, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:00.190, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:00.395, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:00.595, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:00.795, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:00.995, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:01.195, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:01.396, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:01.596, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:01.796, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:01.996, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:02.196, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:02.396, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:02.596, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:02.796, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:02.996, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:03.197, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:03.398, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:03.600, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:03.800, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:04.001, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:04.201, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:04.406, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:04.606, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:04.808, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:05.008, 5453 MiB, 26659 MiB, 3 %
2026/05/28 17:04:05.209, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:05.410, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:05.610, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:05.810, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:06.010, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:06.215, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:06.415, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:06.615, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:06.816, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:07.016, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:07.216, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:07.416, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:07.616, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:07.817, 5453 MiB, 26659 MiB, 0 %
2026/05/28 17:04:08.017, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:08.217, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:08.417, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:08.617, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:08.817, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:09.041, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:09.241, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:09.441, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:09.643, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:09.843, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:10.044, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:10.244, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:10.444, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:10.644, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:10.844, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:11.044, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:11.245, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:11.445, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:11.646, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:11.846, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:12.046, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:12.246, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:12.446, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:12.646, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:12.846, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:13.046, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:13.247, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:13.447, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:13.649, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:13.849, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:14.051, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:14.252, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:14.452, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:14.652, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:14.852, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:15.052, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:15.253, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:15.453, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:15.653, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:15.854, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:16.055, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:16.255, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:16.455, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:16.656, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:16.856, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:17.056, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:17.256, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:17.456, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:17.657, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:17.857, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:18.057, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:18.257, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:18.463, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:18.664, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:18.872, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:19.073, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:19.273, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:19.473, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:19.673, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:19.874, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:20.074, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:20.274, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:20.474, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:20.675, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:20.875, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:21.077, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:21.277, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:21.478, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:21.678, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:21.878, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:22.078, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:22.278, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:22.479, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:22.679, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:22.879, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:23.079, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:23.279, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:23.479, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:23.679, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:23.879, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:24.079, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:24.280, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:24.480, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:24.681, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:24.883, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:25.083, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:25.284, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:25.484, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:25.684, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:25.884, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:26.084, 5965 MiB, 26147 MiB, 0 %
2026/05/28 17:04:26.285, 6479 MiB, 25633 MiB, 0 %
2026/05/28 17:04:26.487, 6479 MiB, 25633 MiB, 0 %
2026/05/28 17:04:26.687, 6479 MiB, 25633 MiB, 0 %
2026/05/28 17:04:26.887, 6479 MiB, 25633 MiB, 0 %
2026/05/28 17:04:27.087, 6479 MiB, 25633 MiB, 0 %
2026/05/28 17:04:27.287, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:27.490, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:27.690, 7503 MiB, 24609 MiB, 7 %
2026/05/28 17:04:27.890, 7503 MiB, 24609 MiB, 7 %
2026/05/28 17:04:28.090, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:28.294, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:28.494, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:28.694, 7503 MiB, 24609 MiB, 5 %
2026/05/28 17:04:28.894, 7503 MiB, 24609 MiB, 5 %
2026/05/28 17:04:29.094, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:29.295, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:29.495, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:29.695, 7503 MiB, 24609 MiB, 1 %
2026/05/28 17:04:29.895, 7503 MiB, 24609 MiB, 1 %
2026/05/28 17:04:30.095, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:30.295, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:30.495, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:30.695, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:30.896, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:31.096, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:31.296, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:31.496, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:31.696, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:31.896, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:32.096, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:32.296, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:32.496, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:32.697, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:32.897, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:33.097, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:33.299, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:33.499, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:33.701, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:33.901, 7503 MiB, 24609 MiB, 3 %
2026/05/28 17:04:34.101, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:34.301, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:34.501, 7503 MiB, 24609 MiB, 0 %
2026/05/28 17:04:34.701, 7503 MiB, 24609 MiB, 11 %
2026/05/28 17:04:34.901, 7503 MiB, 24609 MiB, 11 %
2026/05/28 17:04:35.101, 7503 MiB, 24609 MiB, 12 %
2026/05/28 17:04:35.301, 7503 MiB, 24609 MiB, 12 %
2026/05/28 17:04:35.502, 7503 MiB, 24609 MiB, 12 %
2026/05/28 17:04:35.702, 7503 MiB, 24609 MiB, 5 %
2026/05/28 17:04:35.902, 7503 MiB, 24609 MiB, 5 %
2026/05/28 17:04:36.104, 7503 MiB, 24609 MiB, 8 %
2026/05/28 17:04:36.304, 7503 MiB, 24609 MiB, 8 %
2026/05/28 17:04:36.504, 7503 MiB, 24609 MiB, 8 %
2026/05/28 17:04:36.704, 7503 MiB, 24609 MiB, 7 %
2026/05/28 17:04:36.904, 8029 MiB, 24083 MiB, 7 %
2026/05/28 17:04:37.105, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:37.305, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:37.505, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:37.705, 8029 MiB, 24083 MiB, 8 %
2026/05/28 17:04:37.905, 8029 MiB, 24083 MiB, 8 %
2026/05/28 17:04:38.106, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:38.306, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:38.506, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:38.708, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:38.910, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:39.110, 8029 MiB, 24083 MiB, 4 %
2026/05/28 17:04:39.310, 8029 MiB, 24083 MiB, 4 %
2026/05/28 17:04:39.510, 8029 MiB, 24083 MiB, 4 %
2026/05/28 17:04:39.710, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:39.911, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:40.111, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:40.311, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:40.511, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:40.711, 8029 MiB, 24083 MiB, 0 %
2026/05/28 17:04:40.911, 8029 MiB, 24083 MiB, 0 %
