timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/28 17:14:13.222, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:13.422, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:13.623, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:13.823, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:14.023, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:14.223, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:14.423, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:14.624, 24714 MiB, 7398 MiB, 5 %
2026/05/28 17:14:14.824, 24714 MiB, 7398 MiB, 5 %
2026/05/28 17:14:15.024, 24714 MiB, 7398 MiB, 5 %
2026/05/28 17:14:15.261, 24714 MiB, 7398 MiB, 1 %
2026/05/28 17:14:15.461, 24714 MiB, 7398 MiB, 1 %
2026/05/28 17:14:15.717, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:15.917, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:16.118, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:16.318, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:16.518, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:16.718, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:16.919, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:17.122, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:17.322, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:17.523, 24714 MiB, 7398 MiB, 0 %
2026/05/28 17:14:17.723, 24714 MiB, 7398 MiB, 4 %
2026/05/28 17:14:17.926, 24714 MiB, 7398 MiB, 4 %
2026/05/28 17:14:18.129, 24714 MiB, 7398 MiB, 8 %
2026/05/28 17:14:18.329, 24714 MiB, 7398 MiB, 8 %
2026/05/28 17:14:18.530, 24714 MiB, 7398 MiB, 8 %
2026/05/28 17:14:18.731, 24714 MiB, 7398 MiB, 6 %
2026/05/28 17:14:18.932, 24714 MiB, 7398 MiB, 6 %
2026/05/28 17:14:19.132, 24714 MiB, 7398 MiB, 6 %
2026/05/28 17:14:19.332, 24714 MiB, 7398 MiB, 6 %
2026/05/28 17:14:19.532, 24714 MiB, 7398 MiB, 6 %
2026/05/28 17:14:19.733, 25240 MiB, 6872 MiB, 1 %
2026/05/28 17:14:19.936, 25240 MiB, 6872 MiB, 1 %
2026/05/28 17:14:20.136, 25240 MiB, 6872 MiB, 7 %
2026/05/28 17:14:20.339, 25240 MiB, 6872 MiB, 7 %
2026/05/28 17:14:20.539, 25240 MiB, 6872 MiB, 7 %
2026/05/28 17:14:20.739, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:20.942, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:21.142, 25240 MiB, 6872 MiB, 8 %
2026/05/28 17:14:21.343, 25240 MiB, 6872 MiB, 8 %
2026/05/28 17:14:21.543, 25240 MiB, 6872 MiB, 8 %
2026/05/28 17:14:21.743, 25240 MiB, 6872 MiB, 5 %
2026/05/28 17:14:21.943, 25240 MiB, 6872 MiB, 5 %
2026/05/28 17:14:22.143, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:22.343, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:22.543, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:22.743, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:22.943, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:23.144, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:23.344, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:23.544, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:23.744, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:23.944, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:24.144, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:24.344, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:24.544, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:24.745, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:24.945, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:25.145, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:25.345, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:25.546, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:25.746, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:25.946, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:26.146, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:26.346, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:26.547, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:26.747, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:26.947, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:27.147, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:27.347, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:27.547, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:27.749, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:27.950, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:28.150, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:28.350, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:28.550, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:28.750, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:28.951, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:29.151, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:29.351, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:29.551, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:29.751, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:29.951, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:30.152, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:30.352, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:30.552, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:30.752, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:30.952, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:31.152, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:31.352, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:31.552, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:31.753, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:31.953, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:32.153, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:32.353, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:32.553, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:32.754, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:32.954, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:33.155, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:33.355, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:33.556, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:33.757, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:33.957, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:34.157, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:34.357, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:34.557, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:34.758, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:34.958, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:35.158, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:35.358, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:35.558, 25240 MiB, 6872 MiB, 2 %
2026/05/28 17:14:35.761, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:35.961, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:36.161, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:36.361, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:36.562, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:36.762, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:36.962, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:37.162, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:37.363, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:37.564, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:37.764, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:37.964, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:38.164, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:38.364, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:38.564, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:38.764, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:38.965, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:39.165, 25240 MiB, 6872 MiB, 1 %
2026/05/28 17:14:39.365, 25240 MiB, 6872 MiB, 1 %
2026/05/28 17:14:39.565, 25240 MiB, 6872 MiB, 1 %
2026/05/28 17:14:39.765, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:39.965, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:40.165, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:40.365, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:40.566, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:40.766, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:40.966, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:41.166, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:41.366, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:41.566, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:41.766, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:41.967, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:42.167, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:42.367, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:42.567, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:42.767, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:42.968, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:43.168, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:43.368, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:43.568, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:43.768, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:43.968, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:44.168, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:44.368, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:44.568, 25240 MiB, 6872 MiB, 3 %
2026/05/28 17:14:44.769, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:44.969, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:45.169, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:45.369, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:45.569, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:45.769, 25240 MiB, 6872 MiB, 0 %
2026/05/28 17:14:45.969, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:46.169, 25364 MiB, 6748 MiB, 78 %
2026/05/28 17:14:46.369, 25364 MiB, 6748 MiB, 78 %
2026/05/28 17:14:46.570, 25364 MiB, 6748 MiB, 78 %
2026/05/28 17:14:46.779, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:46.979, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:47.179, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:47.379, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:47.580, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:47.780, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:47.980, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:48.180, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:48.381, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:48.581, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:48.781, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:48.981, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:49.181, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:49.387, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:49.590, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:49.790, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:49.990, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:50.190, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:50.390, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:50.591, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:50.791, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:50.991, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:51.191, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:51.391, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:51.591, 25364 MiB, 6748 MiB, 0 %
2026/05/28 17:14:51.791, 25376 MiB, 6736 MiB, 0 %
2026/05/28 17:14:51.992, 25376 MiB, 6736 MiB, 0 %
2026/05/28 17:14:52.192, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:52.392, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:52.592, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:52.792, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:52.993, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:53.193, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:53.396, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:53.596, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:53.797, 25376 MiB, 6736 MiB, 99 %
2026/05/28 17:14:53.997, 25376 MiB, 6736 MiB, 99 %
2026/05/28 17:14:54.197, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:54.397, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:54.597, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:54.797, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:54.999, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:55.199, 25376 MiB, 6736 MiB, 98 %
2026/05/28 17:14:55.399, 25376 MiB, 6736 MiB, 98 %
2026/05/28 17:14:55.599, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:55.799, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:56.001, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:56.201, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:56.401, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:56.601, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:56.803, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:57.003, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:57.203, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:57.403, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:57.603, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:57.804, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:58.004, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:58.204, 25376 MiB, 6736 MiB, 100 %
2026/05/28 17:14:58.404, 25368 MiB, 6744 MiB, 100 %
2026/05/28 17:14:58.604, 25368 MiB, 6744 MiB, 0 %
2026/05/28 17:14:58.804, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:14:59.005, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:14:59.205, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:14:59.405, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:14:59.605, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:14:59.805, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:00.005, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:00.206, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:00.406, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:00.606, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:00.806, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:01.006, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:01.206, 22252 MiB, 9860 MiB, 0 %
2026/05/28 17:15:01.407, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:01.607, 22252 MiB, 9859 MiB, 5 %
2026/05/28 17:15:01.807, 22252 MiB, 9859 MiB, 5 %
2026/05/28 17:15:02.007, 22252 MiB, 9859 MiB, 5 %
2026/05/28 17:15:02.207, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:02.408, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:02.608, 22252 MiB, 9859 MiB, 3 %
2026/05/28 17:15:02.808, 22252 MiB, 9859 MiB, 3 %
2026/05/28 17:15:03.008, 22252 MiB, 9859 MiB, 3 %
2026/05/28 17:15:03.208, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:03.408, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:03.609, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:03.809, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:04.009, 22253 MiB, 9859 MiB, 0 %
2026/05/28 17:15:04.209, 22252 MiB, 9859 MiB, 3 %
2026/05/28 17:15:04.410, 22252 MiB, 9859 MiB, 3 %
2026/05/28 17:15:04.610, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:04.810, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:05.010, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:05.211, 22252 MiB, 9859 MiB, 2 %
2026/05/28 17:15:05.411, 22252 MiB, 9859 MiB, 2 %
2026/05/28 17:15:05.611, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:05.811, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:06.011, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:06.212, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:06.412, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:06.612, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:06.812, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:07.012, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:07.212, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:07.413, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:07.613, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:07.813, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:08.013, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:08.213, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:08.413, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:08.613, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:08.813, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:09.014, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:09.214, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:09.414, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:09.614, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:09.814, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:10.014, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:10.214, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:10.414, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:10.614, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:10.815, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:11.015, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:11.215, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:11.415, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:11.615, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:11.815, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:12.015, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:12.216, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:12.416, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:12.616, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:12.816, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:13.016, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:13.216, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:13.417, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:13.617, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:13.817, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:14.017, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:14.217, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:14.417, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:14.618, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:14.818, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:15.018, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:15.218, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:15.418, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:15.620, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:15.820, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:16.020, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:16.220, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:16.420, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:16.620, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:16.820, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:17.021, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:17.221, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:17.421, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:17.621, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:17.821, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:18.021, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:18.221, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:18.421, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:18.621, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:18.822, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:19.022, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:19.222, 22252 MiB, 9859 MiB, 1 %
2026/05/28 17:15:19.422, 22252 MiB, 9859 MiB, 1 %
2026/05/28 17:15:19.622, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:19.822, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:20.022, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:20.222, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:20.423, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:20.623, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:20.823, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:21.023, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:21.223, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:21.423, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:21.623, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:21.823, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:22.024, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:22.224, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:22.424, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:22.624, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:22.824, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:23.024, 22252 MiB, 9859 MiB, 0 %
2026/05/28 17:15:23.224, 22372 MiB, 9739 MiB, 0 %
2026/05/28 17:15:23.424, 22372 MiB, 9739 MiB, 0 %
2026/05/28 17:15:23.625, 22372 MiB, 9739 MiB, 0 %
2026/05/28 17:15:23.825, 22372 MiB, 9739 MiB, 0 %
2026/05/28 17:15:24.025, 22372 MiB, 9739 MiB, 0 %
2026/05/28 17:15:24.225, 22372 MiB, 9739 MiB, 0 %
2026/05/28 17:15:24.425, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:24.625, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:24.825, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:25.025, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:25.226, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:25.426, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:25.626, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:25.826, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:26.026, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:26.226, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:26.426, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:26.627, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:26.827, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:27.027, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:27.227, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:27.427, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:27.627, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:27.827, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:28.027, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:28.228, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:28.428, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:28.628, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:28.828, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:29.028, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:29.228, 22372 MiB, 9740 MiB, 1 %
2026/05/28 17:15:29.428, 22372 MiB, 9740 MiB, 1 %
2026/05/28 17:15:29.628, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:29.829, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:30.029, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:30.229, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:30.429, 22372 MiB, 9740 MiB, 0 %
2026/05/28 17:15:30.629, 22372 MiB, 9740 MiB, 0 %
