timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/28 17:09:43.033, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:43.234, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:43.434, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:43.636, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:43.836, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:44.036, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:44.236, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:44.436, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:44.636, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:44.836, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:45.037, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:45.237, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:45.437, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:45.637, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:45.837, 31396 MiB, 716 MiB, 0 %
2026/05/28 17:09:46.037, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:46.237, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:46.437, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:46.637, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:46.838, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:47.038, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:47.238, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:47.438, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:47.640, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:47.840, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:48.040, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:48.240, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:48.440, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:48.640, 29809 MiB, 2303 MiB, 1 %
2026/05/28 17:09:48.840, 29809 MiB, 2303 MiB, 1 %
2026/05/28 17:09:49.041, 29809 MiB, 2303 MiB, 1 %
2026/05/28 17:09:49.244, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:49.444, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:49.644, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:49.847, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:50.047, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:50.247, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:50.448, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:50.648, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:50.848, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:51.048, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:51.248, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:51.448, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:51.648, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:51.849, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:52.049, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:52.249, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:52.449, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:52.649, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:52.849, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:53.049, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:53.250, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:53.450, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:09:53.650, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:53.850, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:54.050, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:54.250, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:54.450, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:54.650, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:54.850, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:55.051, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:55.251, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:55.451, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:55.651, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:55.851, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:56.051, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:56.251, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:56.451, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:56.651, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:56.852, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:57.052, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:57.252, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:57.452, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:57.652, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:57.852, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:58.052, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:58.252, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:58.453, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:58.653, 29808 MiB, 2304 MiB, 1 %
2026/05/28 17:09:58.853, 29808 MiB, 2304 MiB, 1 %
2026/05/28 17:09:59.053, 29808 MiB, 2304 MiB, 1 %
2026/05/28 17:09:59.253, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:59.453, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:59.653, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:09:59.853, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:10:00.053, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:10:00.254, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:10:00.454, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:10:00.654, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:10:00.854, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:10:01.054, 29808 MiB, 2304 MiB, 0 %
2026/05/28 17:10:01.254, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:01.454, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:01.654, 29809 MiB, 2303 MiB, 3 %
2026/05/28 17:10:01.854, 29809 MiB, 2303 MiB, 3 %
2026/05/28 17:10:02.055, 29809 MiB, 2303 MiB, 3 %
2026/05/28 17:10:02.255, 29809 MiB, 2303 MiB, 3 %
2026/05/28 17:10:02.455, 29809 MiB, 2303 MiB, 3 %
2026/05/28 17:10:02.655, 29809 MiB, 2303 MiB, 4 %
2026/05/28 17:10:02.857, 29809 MiB, 2303 MiB, 4 %
2026/05/28 17:10:03.057, 29809 MiB, 2303 MiB, 4 %
2026/05/28 17:10:03.257, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:03.457, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:03.657, 29809 MiB, 2303 MiB, 11 %
2026/05/28 17:10:03.858, 29809 MiB, 2303 MiB, 11 %
2026/05/28 17:10:04.058, 29809 MiB, 2303 MiB, 11 %
2026/05/28 17:10:04.258, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:04.458, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:04.658, 29809 MiB, 2303 MiB, 9 %
2026/05/28 17:10:04.858, 29809 MiB, 2303 MiB, 9 %
2026/05/28 17:10:05.059, 29809 MiB, 2303 MiB, 9 %
2026/05/28 17:10:05.259, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:05.459, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:05.659, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:05.859, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:06.059, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:06.259, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:06.459, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:06.660, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:06.860, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:07.060, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:07.260, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:07.460, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:07.660, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:07.860, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:08.060, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:08.260, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:08.461, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:08.661, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:08.861, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:09.061, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:09.261, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:09.461, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:09.661, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:09.861, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:10.061, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:10.262, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:10.462, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:10.662, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:10.862, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:11.062, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:11.262, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:11.462, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:11.663, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:11.863, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:12.063, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:12.263, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:12.463, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:12.663, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:12.863, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:13.063, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:13.263, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:13.464, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:13.664, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:13.864, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:14.064, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:14.264, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:14.464, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:14.664, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:14.864, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:15.064, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:15.265, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:15.465, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:15.665, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:15.865, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:16.065, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:16.265, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:16.465, 29809 MiB, 2303 MiB, 2 %
2026/05/28 17:10:16.665, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:16.865, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:17.066, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:17.266, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:17.466, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:17.666, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:17.866, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:18.066, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:18.266, 29809 MiB, 2303 MiB, 0 %
2026/05/28 17:10:18.466, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:18.666, 29933 MiB, 2179 MiB, 99 %
2026/05/28 17:10:18.867, 29933 MiB, 2179 MiB, 99 %
2026/05/28 17:10:19.067, 29933 MiB, 2179 MiB, 99 %
2026/05/28 17:10:19.267, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:19.467, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:19.667, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:19.868, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:20.068, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:20.268, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:20.468, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:20.668, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:20.869, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:21.069, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:21.269, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:21.469, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:21.669, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:21.873, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:22.073, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:22.273, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:22.473, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:22.673, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:22.874, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:23.074, 29932 MiB, 2180 MiB, 1 %
2026/05/28 17:10:23.274, 29932 MiB, 2180 MiB, 1 %
2026/05/28 17:10:23.474, 29932 MiB, 2180 MiB, 1 %
2026/05/28 17:10:23.674, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:23.874, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:24.074, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:24.274, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:24.474, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:24.675, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:24.875, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:25.075, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:25.275, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:25.475, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:25.675, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:25.875, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:26.075, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:26.276, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:26.476, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:26.676, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:26.876, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:27.076, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:27.276, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:27.477, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:27.677, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:27.877, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:28.077, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:28.277, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:28.479, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:28.679, 29932 MiB, 2180 MiB, 1 %
2026/05/28 17:10:28.880, 29932 MiB, 2180 MiB, 1 %
2026/05/28 17:10:29.080, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:29.280, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:29.480, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:29.680, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:29.880, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:30.080, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:30.280, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:30.481, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:30.681, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:30.881, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:31.081, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:31.281, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:31.481, 29932 MiB, 2180 MiB, 0 %
2026/05/28 17:10:31.681, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:31.881, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:32.081, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:32.282, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:32.482, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:32.682, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:32.882, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:33.083, 29933 MiB, 2179 MiB, 2 %
2026/05/28 17:10:33.283, 29933 MiB, 2179 MiB, 2 %
2026/05/28 17:10:33.483, 29933 MiB, 2179 MiB, 2 %
2026/05/28 17:10:33.683, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:33.883, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:34.084, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:34.284, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:34.484, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:34.684, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:34.884, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:35.084, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:35.284, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:35.484, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:35.684, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:35.885, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:36.085, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:36.285, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:36.485, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:36.685, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:36.885, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:37.085, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:37.285, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:37.486, 29933 MiB, 2179 MiB, 1 %
2026/05/28 17:10:37.686, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:37.886, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:38.086, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:38.286, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:38.486, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:38.686, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:38.886, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:39.086, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:39.287, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:39.487, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:39.687, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:39.887, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:40.087, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:40.287, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:40.487, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:40.687, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:40.887, 29933 MiB, 2179 MiB, 0 %
2026/05/28 17:10:41.088, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:41.288, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:41.488, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:41.688, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:41.888, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:42.088, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:42.288, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:42.488, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:42.688, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:42.889, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:43.089, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:43.289, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:43.489, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:43.689, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:43.889, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:44.089, 30059 MiB, 2053 MiB, 1 %
2026/05/28 17:10:44.289, 30059 MiB, 2053 MiB, 1 %
2026/05/28 17:10:44.490, 30059 MiB, 2053 MiB, 1 %
2026/05/28 17:10:44.690, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:44.890, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:45.090, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:45.290, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:45.490, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:45.690, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:45.890, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:46.090, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:46.291, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:46.491, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:46.691, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:46.891, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:47.091, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:47.291, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:47.491, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:47.691, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:47.892, 30059 MiB, 2053 MiB, 0 %
2026/05/28 17:10:48.092, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:48.292, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:48.492, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:48.692, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:48.892, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:49.092, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:49.292, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:49.492, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:49.693, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:49.893, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:50.093, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:50.293, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:50.493, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:50.693, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:50.893, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:51.093, 30053 MiB, 2058 MiB, 0 %
2026/05/28 17:10:51.293, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:51.494, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:51.694, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:51.894, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:52.094, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:52.294, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:52.495, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:52.695, 29927 MiB, 2184 MiB, 0 %
2026/05/28 17:10:52.896, 20692 MiB, 11420 MiB, 0 %
2026/05/28 17:10:53.097, 21227 MiB, 10885 MiB, 0 %
2026/05/28 17:10:53.297, 21227 MiB, 10885 MiB, 0 %
2026/05/28 17:10:53.497, 21227 MiB, 10885 MiB, 0 %
2026/05/28 17:10:53.697, 21283 MiB, 10829 MiB, 0 %
2026/05/28 17:10:53.897, 21347 MiB, 10765 MiB, 0 %
2026/05/28 17:10:54.098, 21347 MiB, 10765 MiB, 0 %
2026/05/28 17:10:54.298, 21347 MiB, 10765 MiB, 0 %
2026/05/28 17:10:54.498, 21347 MiB, 10765 MiB, 0 %
2026/05/28 17:10:54.698, 21347 MiB, 10765 MiB, 0 %
2026/05/28 17:10:54.898, 21351 MiB, 10761 MiB, 0 %
2026/05/28 17:10:55.099, 21351 MiB, 10761 MiB, 0 %
2026/05/28 17:10:55.299, 21471 MiB, 10641 MiB, 0 %
2026/05/28 17:10:55.499, 21471 MiB, 10641 MiB, 0 %
2026/05/28 17:10:55.699, 21471 MiB, 10641 MiB, 0 %
2026/05/28 17:10:55.899, 21471 MiB, 10641 MiB, 0 %
2026/05/28 17:10:56.099, 21471 MiB, 10641 MiB, 0 %
2026/05/28 17:10:56.299, 21471 MiB, 10641 MiB, 0 %
2026/05/28 17:10:56.499, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:56.700, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:56.900, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:57.100, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:57.300, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:57.500, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:57.700, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:57.900, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:58.100, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:58.300, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:58.501, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:58.701, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:58.901, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:59.101, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:59.301, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:59.501, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:59.701, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:10:59.901, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:11:00.101, 21599 MiB, 10513 MiB, 0 %
2026/05/28 17:11:00.302, 21855 MiB, 10257 MiB, 0 %
2026/05/28 17:11:00.502, 21855 MiB, 10257 MiB, 0 %
