timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/28 16:55:22.218, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:22.418, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:22.618, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:22.818, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:23.018, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:23.218, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:23.418, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:23.618, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:23.819, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:24.019, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:24.219, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:24.420, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:24.620, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:24.820, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:25.020, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:25.220, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:25.420, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:25.621, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:25.821, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:26.021, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:26.221, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:26.421, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:26.622, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:26.822, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:27.022, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:27.222, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:27.423, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:27.623, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:27.823, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:28.023, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:28.223, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:28.424, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:28.624, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:28.824, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:29.024, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:29.224, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:29.424, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:29.624, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:29.824, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:30.025, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:30.225, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:30.425, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:30.625, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:30.825, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:31.030, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:31.230, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:31.430, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:31.631, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:31.831, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:32.031, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:32.231, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:32.432, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:32.632, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:32.832, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:33.032, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:33.232, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:33.433, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:33.633, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:33.833, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:34.033, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:34.233, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:34.434, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:34.634, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:34.834, 3355 MiB, 28757 MiB, 4 %
2026/05/28 16:55:35.034, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:35.235, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:35.435, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:35.635, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:35.835, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:36.035, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:36.235, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:36.436, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:36.636, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:36.836, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:37.036, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:37.237, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:37.437, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:37.641, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:37.841, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:38.041, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:38.241, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:38.442, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:38.642, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:38.842, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:39.042, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:39.242, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:39.442, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:39.642, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:39.842, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:40.043, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:40.243, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:40.443, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:40.643, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:40.843, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:41.043, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:41.243, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:41.443, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:41.643, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:41.844, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:42.044, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:42.244, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:42.444, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:42.644, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:42.844, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:43.045, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:43.245, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:43.445, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:43.645, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:43.845, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:44.045, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:44.245, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:44.445, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:44.645, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:44.846, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:45.046, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:45.246, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:45.446, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:45.646, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:45.846, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:46.047, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:46.248, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:46.448, 3355 MiB, 28757 MiB, 1 %
2026/05/28 16:55:46.648, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:46.849, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:47.049, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:47.249, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:47.450, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:47.651, 3355 MiB, 28757 MiB, 0 %
2026/05/28 16:55:47.851, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:48.053, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:48.253, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:48.453, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:48.653, 3350 MiB, 28762 MiB, 1 %
2026/05/28 16:55:48.853, 3350 MiB, 28762 MiB, 1 %
2026/05/28 16:55:49.054, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:49.254, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:49.454, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:49.654, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:49.854, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:50.054, 3350 MiB, 28762 MiB, 1 %
2026/05/28 16:55:50.254, 3350 MiB, 28762 MiB, 1 %
2026/05/28 16:55:50.455, 3350 MiB, 28762 MiB, 1 %
2026/05/28 16:55:50.655, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:50.856, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:51.056, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:51.256, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:51.458, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:51.658, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:51.858, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:52.061, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:52.261, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:52.464, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:52.664, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:52.864, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:53.064, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:53.264, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:53.465, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:53.665, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:53.865, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:54.065, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:54.265, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:54.465, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:54.665, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:54.865, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:55.066, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:55.266, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:55.466, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:55.666, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:55.866, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:56.066, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:56.266, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:56.467, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:56.667, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:56.867, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:57.067, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:57.267, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:57.467, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:57.667, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:57.868, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:58.068, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:58.268, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:58.468, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:58.670, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:58.870, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:59.070, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:59.270, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:59.470, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:59.670, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:55:59.870, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:00.071, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:00.271, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:00.471, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:00.671, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:00.871, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:01.071, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:01.271, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:01.471, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:01.671, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:01.872, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:02.072, 3350 MiB, 28762 MiB, 3 %
2026/05/28 16:56:02.273, 3350 MiB, 28762 MiB, 3 %
2026/05/28 16:56:02.473, 3350 MiB, 28762 MiB, 3 %
2026/05/28 16:56:02.673, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:02.873, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:03.073, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:03.273, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:03.473, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:03.673, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:03.873, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:04.074, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:04.274, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:04.474, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:04.674, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:04.874, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:05.074, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:05.274, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:05.474, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:05.675, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:05.875, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:06.075, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:06.275, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:06.475, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:06.675, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:06.875, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:07.075, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:07.275, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:07.476, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:07.676, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:07.876, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:08.076, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:08.276, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:08.476, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:08.677, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:08.877, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:09.077, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:09.277, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:09.478, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:09.678, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:09.878, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:10.078, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:10.279, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:10.479, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:10.679, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:10.879, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:11.079, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:11.280, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:11.480, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:11.680, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:11.880, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:12.080, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:12.281, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:12.482, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:12.682, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:12.883, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:13.083, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:13.283, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:13.483, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:13.683, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:13.883, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:14.083, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:14.283, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:14.483, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:14.684, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:14.884, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:15.084, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:15.284, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:15.484, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:15.684, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:15.887, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:16.088, 3350 MiB, 28762 MiB, 2 %
2026/05/28 16:56:16.288, 3350 MiB, 28762 MiB, 2 %
2026/05/28 16:56:16.488, 3350 MiB, 28762 MiB, 2 %
2026/05/28 16:56:16.688, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:16.888, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:17.088, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:17.288, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:17.489, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:17.689, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:17.889, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:18.089, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:18.289, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:18.489, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:18.689, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:18.890, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:19.090, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:19.291, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:19.491, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:19.691, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:19.891, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:20.091, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:20.291, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:20.492, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:20.692, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:20.892, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:21.092, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:21.292, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:21.493, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:21.693, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:21.893, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:22.093, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:22.295, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:22.497, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:22.697, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:22.897, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:23.098, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:23.298, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:23.498, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:23.698, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:23.898, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:24.099, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:24.299, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:24.499, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:24.699, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:24.899, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:25.099, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:25.299, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:25.499, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:25.700, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:25.900, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:26.100, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:26.300, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:26.500, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:26.700, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:26.900, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:27.100, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:27.300, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:27.501, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:27.701, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:27.901, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:28.101, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:28.301, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:28.501, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:28.701, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:28.901, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:29.102, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:29.302, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:29.502, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:29.702, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:29.902, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:30.102, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:30.302, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:30.502, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:30.702, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:30.903, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:31.103, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:31.303, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:31.503, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:31.703, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:31.903, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:32.103, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:32.303, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:32.503, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:32.704, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:32.904, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:33.104, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:33.304, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:33.504, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:33.704, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:33.904, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:34.104, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:34.304, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:34.505, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:34.705, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:34.905, 3350 MiB, 28762 MiB, 4 %
2026/05/28 16:56:35.105, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:35.305, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:35.505, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:35.705, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:35.905, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:36.106, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:36.306, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:36.506, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:36.706, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:36.906, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:37.106, 3350 MiB, 28762 MiB, 1 %
2026/05/28 16:56:37.306, 3350 MiB, 28762 MiB, 1 %
2026/05/28 16:56:37.506, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:37.706, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:37.907, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:38.107, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:38.307, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:38.507, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:38.707, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:38.907, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:39.107, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:39.307, 3350 MiB, 28762 MiB, 0 %
2026/05/28 16:56:39.508, 3350 MiB, 28762 MiB, 0 %
